Country,Origin,Year,Month,Value
Denmark,Kenya,2015,June,1
Czech Rep.,Somalia,2015,May,1
Denmark,Kyrgyzstan,2015,August,2
Denmark,Rep. of Korea,2015,April,1
Denmark,Kuwait,2015,April,1
Denmark,Kuwait,2015,August,3
Denmark,Kuwait,2015,September,16
Denmark,Kuwait,2015,October,66
Denmark,Kuwait,2015,November,32
Denmark,Kuwait,2015,December,14
Denmark,Liberia,2015,February,1
Denmark,Liberia,2015,April,1
Denmark,Liberia,2015,October,1
Denmark,Libya,2015,January,2
Denmark,Libya,2015,February,9
Denmark,Libya,2015,March,10
Denmark,Libya,2015,April,6
Denmark,Libya,2015,May,4
Denmark,Libya,2015,June,3
Denmark,Libya,2015,July,3
Denmark,Libya,2015,August,1
Denmark,Libya,2015,September,11
Denmark,Libya,2015,October,3
Denmark,Libya,2015,November,3
Denmark,Libya,2015,December,8
Czech Rep.,Rep. of Moldova,2015,January,1
Czech Rep.,Rep. of Moldova,2015,February,1
Czech Rep.,Rep. of Moldova,2015,March,3
Czech Rep.,Rep. of Moldova,2015,May,3
Czech Rep.,Rep. of Moldova,2015,June,2
Czech Rep.,Rep. of Moldova,2015,July,1
Czech Rep.,Rep. of Moldova,2015,September,2
Czech Rep.,Rep. of Moldova,2015,December,1
Cyprus,China,2015,May,1
Cyprus,China,2015,July,1
Cyprus,China,2015,August,1
Cyprus,China,2015,October,1
Czech Rep.,Viet Nam,2015,January,6
Czech Rep.,Viet Nam,2015,February,6
Czech Rep.,Viet Nam,2015,March,5
Czech Rep.,Viet Nam,2015,April,7
Czech Rep.,Viet Nam,2015,May,4
Czech Rep.,Viet Nam,2015,June,6
Czech Rep.,Viet Nam,2015,August,4
Czech Rep.,Viet Nam,2015,September,2
Czech Rep.,Viet Nam,2015,October,4
Czech Rep.,Viet Nam,2015,November,3
Czech Rep.,Viet Nam,2015,December,7
Czech Rep.,Mongolia,2015,March,5
Czech Rep.,Mongolia,2015,May,2
Czech Rep.,Mongolia,2015,August,3
Czech Rep.,Mongolia,2015,December,2
Czech Rep.,Croatia,2015,December,2
Czech Rep.,Côte d'Ivoire,2015,October,1
Czech Rep.,Morocco,2015,January,1
Czech Rep.,Myanmar,2015,February,1
Czech Rep.,Myanmar,2015,March,1
Czech Rep.,Namibia,2015,June,1
Czech Rep.,Stateless,2015,February,1
Czech Rep.,Stateless,2015,March,4
Czech Rep.,Stateless,2015,April,1
Czech Rep.,Stateless,2015,May,3
Czech Rep.,Stateless,2015,June,3
Czech Rep.,Stateless,2015,July,3
Czech Rep.,Stateless,2015,August,3
Czech Rep.,Stateless,2015,September,1
Czech Rep.,Stateless,2015,October,2
Czech Rep.,Stateless,2015,December,3
Cyprus,Cameroon,2015,March,2
Cyprus,Cameroon,2015,April,7
Cyprus,Cameroon,2015,May,1
Cyprus,Cameroon,2015,June,2
Cyprus,Cameroon,2015,August,3
Cyprus,Cameroon,2015,September,3
Cyprus,Cameroon,2015,November,2
Cyprus,Dem. Rep. of the Congo,2015,January,1
Cyprus,Dem. Rep. of the Congo,2015,May,5
Cyprus,Dem. Rep. of the Congo,2015,July,1
Cyprus,Dem. Rep. of the Congo,2015,August,1
Cyprus,Dem. Rep. of the Congo,2015,September,2
Cyprus,Dem. Rep. of the Congo,2015,October,4
Cyprus,Dem. Rep. of the Congo,2015,December,3
Czech Rep.,Nigeria,2015,January,3
Czech Rep.,Nigeria,2015,February,1
Czech Rep.,Nigeria,2015,March,1
Czech Rep.,Nigeria,2015,April,1
Czech Rep.,Nigeria,2015,August,1
Czech Rep.,Nigeria,2015,September,1
Czech Rep.,Nigeria,2015,October,1
Czech Rep.,Nigeria,2015,November,2
Czech Rep.,Nigeria,2015,December,2
Cyprus,Ethiopia,2015,January,1
Cyprus,Ethiopia,2015,July,1
Cyprus,Gambia,2015,May,1
Cyprus,Palestinian,2015,March,1
Cyprus,Palestinian,2015,May,1
Cyprus,Palestinian,2015,June,1
Cyprus,Palestinian,2015,July,3
Cyprus,Palestinian,2015,August,3
Cyprus,Palestinian,2015,September,91
Cyprus,Palestinian,2015,October,7
Cyprus,Palestinian,2015,November,30
Cyprus,Palestinian,2015,December,37
Czech Rep.,Iran (Islamic Rep. of),2015,December,1
Denmark,Ukraine,2015,January,7
Denmark,Ukraine,2015,February,4
Denmark,Ukraine,2015,March,10
Denmark,Ukraine,2015,April,6
Denmark,Ukraine,2015,May,5
Denmark,Ukraine,2015,June,6
Denmark,Ukraine,2015,July,8
Denmark,Ukraine,2015,August,13
Denmark,Ukraine,2015,September,11
Denmark,Ukraine,2015,October,9
Denmark,Ukraine,2015,November,1
Denmark,Ukraine,2015,December,17
Denmark,United States of America,2015,February,1
Denmark,Uzbekistan,2015,February,1
Denmark,Uzbekistan,2015,March,1
Denmark,Uzbekistan,2015,May,2
Denmark,Uzbekistan,2015,December,2
Denmark,South Sudan,2015,March,1
Denmark,South Sudan,2015,September,1
Czech Rep.,Iraq,2015,January,1
Czech Rep.,Iraq,2015,March,1
Czech Rep.,Iraq,2015,May,3
Czech Rep.,Iraq,2015,June,3
Czech Rep.,Iraq,2015,July,3
Czech Rep.,Iraq,2015,September,7
Czech Rep.,Iraq,2015,October,1
Czech Rep.,Iraq,2015,November,15
Czech Rep.,Iraq,2015,December,1
Czech Rep.,Kazakhstan,2015,April,5
Czech Rep.,Kazakhstan,2015,August,1
Czech Rep.,Kazakhstan,2015,December,2
Cyprus,Georgia,2015,January,3
Cyprus,Georgia,2015,April,3
Cyprus,Georgia,2015,July,1
Cyprus,Georgia,2015,August,2
Cyprus,Georgia,2015,September,2
Cyprus,Georgia,2015,October,3
Cyprus,Georgia,2015,November,2
Denmark,Georgia,2015,January,6
Denmark,Georgia,2015,February,4
Denmark,Georgia,2015,March,12
Denmark,Georgia,2015,April,8
Denmark,Georgia,2015,May,11
Denmark,Georgia,2015,June,6
Denmark,Georgia,2015,July,9
Denmark,Georgia,2015,August,2
Denmark,Georgia,2015,September,9
Denmark,Georgia,2015,October,9
Denmark,Georgia,2015,November,11
Denmark,Georgia,2015,December,13
Denmark,Germany,2015,June,1
Denmark,Yemen,2015,March,1
Denmark,Yemen,2015,May,1
Denmark,Yemen,2015,July,9
Denmark,Yemen,2015,September,1
Denmark,Yemen,2015,October,1
Denmark,Yemen,2015,November,4
Denmark,Yemen,2015,December,1
Denmark,Zambia,2015,May,2
Denmark,Zambia,2015,August,1
Denmark,Zimbabwe,2015,April,1
Estonia,Afghanistan,2015,June,1
Estonia,Afghanistan,2015,September,11
Estonia,Egypt,2015,February,1
Estonia,Egypt,2015,May,1
Estonia,Egypt,2015,June,1
Estonia,Egypt,2015,July,1
Estonia,Armenia,2015,September,7
Estonia,Armenia,2015,November,1
Czech Rep.,Kyrgyzstan,2015,January,1
Czech Rep.,Kyrgyzstan,2015,July,4
Czech Rep.,Kyrgyzstan,2015,November,1
Czech Rep.,Kyrgyzstan,2015,December,1
Czech Rep.,Libya,2015,February,1
Czech Rep.,Libya,2015,August,5
Czech Rep.,Libya,2015,September,3
Czech Rep.,Libya,2015,November,1
Estonia,Azerbaijan,2015,April,1
Estonia,Benin,2015,February,1
Estonia,Benin,2015,October,1
Estonia,Bangladesh,2015,January,1
Estonia,Belarus,2015,May,1
Estonia,Belarus,2015,December,1
Estonia,Cameroon,2015,June,1
Estonia,Cameroon,2015,October,2
Estonia,Cameroon,2015,November,1
Estonia,Dem. Rep. of the Congo,2015,May,1
Estonia,Dem. Rep. of the Congo,2015,July,1
Estonia,Cuba,2015,July,1
Estonia,Gambia,2015,July,1
Estonia,Palestinian,2015,March,7
Estonia,Palestinian,2015,April,1
Estonia,Palestinian,2015,July,2
Estonia,Georgia,2015,March,1
Estonia,Georgia,2015,April,5
Estonia,Georgia,2015,September,3
Estonia,Georgia,2015,October,3
Estonia,Guinea,2015,March,1
Estonia,Côte d'Ivoire,2015,February,1
Estonia,India,2015,April,1
Estonia,India,2015,June,2
Estonia,India,2015,December,2
Denmark,Ghana,2015,January,1
Denmark,Ghana,2015,February,2
Denmark,Ghana,2015,March,4
Denmark,Ghana,2015,April,4
Denmark,Ghana,2015,May,1
Denmark,Ghana,2015,July,3
Denmark,Ghana,2015,September,2
Denmark,Ghana,2015,October,2
Denmark,Ghana,2015,November,3
Denmark,Ghana,2015,December,1
Estonia,Iraq,2015,June,1
Estonia,Iraq,2015,July,2
Estonia,Iraq,2015,September,6
Estonia,Iraq,2015,October,5
Estonia,Kyrgyzstan,2015,September,1
Estonia,Sri Lanka,2015,July,1
Estonia,Sri Lanka,2015,October,2
Estonia,Sri Lanka,2015,November,2
Estonia,Nepal,2015,March,3
Estonia,Nigeria,2015,May,1
Estonia,Nigeria,2015,October,2
Estonia,Nigeria,2015,November,1
Estonia,Pakistan,2015,July,2
Estonia,Pakistan,2015,October,1
Estonia,Russian Federation,2015,March,1
Estonia,Russian Federation,2015,April,1
Estonia,Russian Federation,2015,June,2
Estonia,Russian Federation,2015,July,1
Estonia,Russian Federation,2015,August,6
Estonia,Russian Federation,2015,October,1
Denmark,Cameroon,2015,March,1
Denmark,Cameroon,2015,April,1
Denmark,Cameroon,2015,June,1
Denmark,Cameroon,2015,July,1
Denmark,Cameroon,2015,August,1
Denmark,Cameroon,2015,September,1
Denmark,Cameroon,2015,October,1
Denmark,Cameroon,2015,December,1
Denmark,Guinea-Bissau,2015,March,2
Denmark,Guinea-Bissau,2015,May,1
Denmark,Guinea-Bissau,2015,December,1
Denmark,Guinea,2015,February,2
Denmark,Guinea,2015,March,2
Denmark,Guinea,2015,July,2
Denmark,Guinea,2015,October,1
Denmark,Guinea,2015,November,1
Denmark,Congo,2015,October,2
Estonia,Viet Nam,2015,March,1
Estonia,Sudan,2015,February,4
Estonia,Sudan,2015,March,2
Estonia,Sudan,2015,April,2
Estonia,Sudan,2015,June,1
Estonia,Syrian Arab Rep.,2015,March,2
Estonia,Syrian Arab Rep.,2015,April,8
Estonia,Syrian Arab Rep.,2015,May,1
Estonia,Syrian Arab Rep.,2015,June,2
Estonia,Syrian Arab Rep.,2015,August,1
Estonia,Tajikistan,2015,April,1
Estonia,Togo,2015,May,1
Estonia,Ukraine,2015,January,3
Estonia,Ukraine,2015,February,9
Estonia,Ukraine,2015,March,14
Estonia,Ukraine,2015,April,9
Estonia,Ukraine,2015,May,3
Estonia,Ukraine,2015,June,15
Estonia,Ukraine,2015,July,10
Estonia,Ukraine,2015,August,1
Estonia,Ukraine,2015,September,15
Estonia,Ukraine,2015,October,3
Estonia,Ukraine,2015,November,5
Estonia,Ukraine,2015,December,7
Estonia,Yemen,2015,January,1
Denmark,Burundi,2015,May,2
Denmark,Burundi,2015,October,1
Denmark,Benin,2015,May,1
Denmark,Benin,2015,July,1
Denmark,Benin,2015,September,2
Denmark,Honduras,2015,January,1
Denmark,Croatia,2015,March,1
Denmark,Dem. Rep. of the Congo,2015,January,1
Denmark,Dem. Rep. of the Congo,2015,February,2
Denmark,Dem. Rep. of the Congo,2015,March,2
Denmark,Dem. Rep. of the Congo,2015,April,2
Denmark,Dem. Rep. of the Congo,2015,September,2
Denmark,Dem. Rep. of the Congo,2015,October,6
Denmark,Dem. Rep. of the Congo,2015,December,1
Denmark,Colombia,2015,May,1
Denmark,Cuba,2015,January,2
Denmark,Cuba,2015,December,1
Czech Rep.,Belarus,2015,January,1
Czech Rep.,Belarus,2015,March,2
Czech Rep.,Belarus,2015,April,2
Czech Rep.,Belarus,2015,June,2
Czech Rep.,Belarus,2015,July,1
Czech Rep.,Belarus,2015,August,1
Czech Rep.,Belarus,2015,October,2
Czech Rep.,Belarus,2015,December,2
Czech Rep.,Bosnia and Herzegovina,2015,November,1
Denmark,Côte d'Ivoire,2015,January,2
Denmark,Côte d'Ivoire,2015,February,1
Denmark,Côte d'Ivoire,2015,March,3
Denmark,Côte d'Ivoire,2015,May,1
Denmark,Côte d'Ivoire,2015,June,2
Denmark,Côte d'Ivoire,2015,July,1
Denmark,Côte d'Ivoire,2015,August,2
Denmark,Côte d'Ivoire,2015,September,2
Denmark,Côte d'Ivoire,2015,November,1
Denmark,Côte d'Ivoire,2015,December,3
Denmark,Djibouti,2015,September,1
Finland,Afghanistan,2015,January,12
Finland,Afghanistan,2015,February,16
Finland,Afghanistan,2015,March,26
Finland,Afghanistan,2015,April,11
Finland,Afghanistan,2015,May,23
Finland,Afghanistan,2015,June,43
Finland,Afghanistan,2015,July,74
Finland,Afghanistan,2015,August,197
Finland,Afghanistan,2015,September,490
Finland,Afghanistan,2015,October,1036
Finland,Afghanistan,2015,November,2636
Finland,Afghanistan,2015,December,634
Denmark,India,2015,February,1
Denmark,India,2015,March,2
Denmark,India,2015,April,1
Denmark,India,2015,May,2
Denmark,India,2015,June,3
Denmark,India,2015,July,1
Denmark,India,2015,August,5
Denmark,India,2015,September,16
Denmark,India,2015,October,4
Denmark,India,2015,December,2
Czech Rep.,China,2015,April,1
Czech Rep.,China,2015,July,1
Czech Rep.,China,2015,August,1
Czech Rep.,China,2015,September,10
Czech Rep.,China,2015,October,9
Czech Rep.,China,2015,November,4
Czech Rep.,China,2015,December,10
Denmark,Eritrea,2015,January,5
Denmark,Eritrea,2015,February,13
Denmark,Eritrea,2015,March,22
Denmark,Eritrea,2015,April,76
Denmark,Eritrea,2015,May,228
Denmark,Eritrea,2015,June,224
Denmark,Eritrea,2015,July,238
Denmark,Eritrea,2015,August,357
Denmark,Eritrea,2015,September,260
Denmark,Eritrea,2015,October,200
Denmark,Eritrea,2015,November,81
Denmark,Eritrea,2015,December,34
Denmark,Bangladesh,2015,January,1
Denmark,Bangladesh,2015,March,4
Denmark,Bangladesh,2015,April,4
Denmark,Bangladesh,2015,May,2
Denmark,Bangladesh,2015,June,1
Denmark,Bangladesh,2015,August,2
Denmark,Bangladesh,2015,September,8
Denmark,Bangladesh,2015,October,9
Denmark,Bangladesh,2015,November,23
Denmark,Indonesia,2015,May,1
Denmark,Indonesia,2015,August,1
Denmark,Ethiopia,2015,January,7
Denmark,Ethiopia,2015,February,5
Denmark,Ethiopia,2015,March,5
Denmark,Ethiopia,2015,April,6
Denmark,Ethiopia,2015,May,9
Denmark,Ethiopia,2015,June,3
Denmark,Ethiopia,2015,July,4
Denmark,Ethiopia,2015,August,2
Denmark,Ethiopia,2015,September,5
Denmark,Ethiopia,2015,October,8
Denmark,Ethiopia,2015,November,6
Denmark,Ethiopia,2015,December,6
Czech Rep.,Cameroon,2015,February,1
Czech Rep.,Cameroon,2015,November,1
Czech Rep.,Dem. Rep. of the Congo,2015,December,1
Finland,Libya,2015,February,1
Finland,Libya,2015,March,5
Finland,Libya,2015,April,2
Finland,Libya,2015,May,2
Finland,Libya,2015,June,7
Finland,Libya,2015,July,1
Finland,Libya,2015,August,3
Finland,Libya,2015,September,4
Finland,Libya,2015,October,8
Finland,Libya,2015,November,2
Finland,Libya,2015,December,2
Finland,Lebanon,2015,February,1
Finland,Lebanon,2015,June,4
Finland,Lebanon,2015,July,1
Finland,Lebanon,2015,September,2
Finland,Lebanon,2015,October,3
Finland,Lebanon,2015,November,5
Finland,Lebanon,2015,December,24
Denmark,Bangladesh,2015,December,8
Denmark,Burkina Faso,2015,January,1
Denmark,Burkina Faso,2015,March,1
Czech Rep.,Cuba,2015,January,19
Czech Rep.,Cuba,2015,February,14
Czech Rep.,Cuba,2015,March,51
Czech Rep.,Cuba,2015,April,4
Czech Rep.,Cuba,2015,May,7
Czech Rep.,Cuba,2015,June,3
Czech Rep.,Cuba,2015,July,5
Czech Rep.,Cuba,2015,August,3
Czech Rep.,Cuba,2015,September,5
Czech Rep.,Cuba,2015,October,6
Czech Rep.,Cuba,2015,November,4
Czech Rep.,Cuba,2015,December,3
Czech Rep.,Ethiopia,2015,January,2
Czech Rep.,Ethiopia,2015,February,1
Czech Rep.,Ethiopia,2015,April,1
Denmark,Belarus,2015,January,7
Denmark,Belarus,2015,February,7
Denmark,Belarus,2015,March,7
Denmark,Belarus,2015,April,5
Denmark,Belarus,2015,May,11
Denmark,Belarus,2015,June,6
Denmark,Belarus,2015,July,5
Denmark,Belarus,2015,August,5
Denmark,Belarus,2015,September,5
Denmark,Belarus,2015,October,5
Denmark,Belarus,2015,November,3
Denmark,Belarus,2015,December,5
Denmark,Gambia,2015,January,4
Denmark,Gambia,2015,April,1
Denmark,Gambia,2015,May,1
Denmark,Gambia,2015,August,4
Denmark,Gambia,2015,September,1
Denmark,Gambia,2015,October,2
Denmark,Gambia,2015,November,4
Denmark,Gambia,2015,December,6
Finland,Sri Lanka,2015,March,2
Denmark,Brazil,2015,December,1
Denmark,Bosnia and Herzegovina,2015,January,5
Denmark,Bosnia and Herzegovina,2015,March,4
Denmark,Bosnia and Herzegovina,2015,April,3
Denmark,Bosnia and Herzegovina,2015,May,2
Denmark,Bosnia and Herzegovina,2015,June,3
Denmark,Bosnia and Herzegovina,2015,July,3
Denmark,Bosnia and Herzegovina,2015,August,3
Denmark,Bosnia and Herzegovina,2015,September,1
Denmark,Bosnia and Herzegovina,2015,October,4
Czech Rep.,Georgia,2015,June,4
Czech Rep.,Georgia,2015,August,5
Czech Rep.,Georgia,2015,October,1
Czech Rep.,Georgia,2015,November,2
Czech Rep.,Georgia,2015,December,4
Finland,Sri Lanka,2015,June,3
Finland,Sri Lanka,2015,July,6
Finland,Sri Lanka,2015,September,2
Finland,Sri Lanka,2015,October,1
Finland,Sri Lanka,2015,November,5
Finland,Sri Lanka,2015,December,4
Finland,Latvia,2015,August,1
Finland,Mauritania,2015,August,1
Denmark,Sudan,2015,January,2
Denmark,Sudan,2015,February,2
Denmark,Sudan,2015,March,1
Denmark,Sudan,2015,April,1
Denmark,Sudan,2015,May,1
Denmark,Sudan,2015,June,6
Denmark,Sudan,2015,July,22
Denmark,Sudan,2015,August,3
Denmark,Sudan,2015,September,8
Denmark,Sudan,2015,October,1
Denmark,Sudan,2015,November,1
Denmark,Sweden,2015,October,1
Denmark,Bulgaria,2015,February,1
Denmark,Bulgaria,2015,March,7
Denmark,Canada,2015,April,1
Denmark,Central African Rep.,2015,July,1
Denmark,Chad,2015,January,1
Denmark,Chad,2015,November,1
Finland,The former Yugoslav Rep. of Macedonia,2015,April,3
Finland,The former Yugoslav Rep. of Macedonia,2015,May,7
Finland,The former Yugoslav Rep. of Macedonia,2015,June,5
Finland,The former Yugoslav Rep. of Macedonia,2015,July,1
Finland,The former Yugoslav Rep. of Macedonia,2015,August,4
Finland,The former Yugoslav Rep. of Macedonia,2015,September,5
Finland,The former Yugoslav Rep. of Macedonia,2015,October,3
Finland,The former Yugoslav Rep. of Macedonia,2015,December,1
Finland,Rep. of Moldova,2015,July,4
Finland,Rep. of Moldova,2015,August,1
Finland,Rep. of Moldova,2015,October,1
Finland,Rep. of Moldova,2015,November,1
Finland,Mexico,2015,January,1
Finland,Mexico,2015,February,1
Finland,Mexico,2015,June,2
Finland,Mexico,2015,September,7
Finland,Mexico,2015,December,1
Finland,Mali,2015,February,2
Finland,Mali,2015,March,1
Finland,Mali,2015,May,2
Finland,Mali,2015,July,1
Finland,Mali,2015,August,1
Finland,Mali,2015,October,3
Finland,Mali,2015,November,2
Finland,Mali,2015,December,5
Finland,Montenegro,2015,February,4
Finland,Montenegro,2015,May,6
Finland,Montenegro,2015,November,2
Finland,Morocco,2015,January,8
Finland,Morocco,2015,February,6
Finland,Morocco,2015,March,7
Finland,Morocco,2015,April,24
Finland,Morocco,2015,May,6
Finland,Morocco,2015,June,3
Finland,Morocco,2015,July,5
Finland,Morocco,2015,August,15
Finland,Morocco,2015,September,11
Denmark,China,2015,January,5
Denmark,China,2015,May,5
Denmark,China,2015,June,4
Denmark,China,2015,July,3
Denmark,China,2015,August,4
Denmark,China,2015,October,1
Denmark,China,2015,December,4
Denmark,Russian Federation,2015,January,14
Denmark,Russian Federation,2015,February,12
Denmark,Russian Federation,2015,March,12
Denmark,Russian Federation,2015,April,9
Denmark,Russian Federation,2015,May,27
Denmark,Russian Federation,2015,June,22
Denmark,Russian Federation,2015,July,12
Denmark,Russian Federation,2015,August,25
Denmark,Russian Federation,2015,September,22
Denmark,Russian Federation,2015,October,9
Denmark,Russian Federation,2015,November,11
Denmark,Russian Federation,2015,December,2
Denmark,Syrian Arab Rep.,2015,January,309
Denmark,Syrian Arab Rep.,2015,February,153
Denmark,Syrian Arab Rep.,2015,March,152
Denmark,Syrian Arab Rep.,2015,April,242
Denmark,Syrian Arab Rep.,2015,May,324
Denmark,Syrian Arab Rep.,2015,June,483
Denmark,Syrian Arab Rep.,2015,July,490
Denmark,Syrian Arab Rep.,2015,August,942
Denmark,Syrian Arab Rep.,2015,September,1285
Denmark,Syrian Arab Rep.,2015,October,1470
Denmark,Syrian Arab Rep.,2015,November,1936
Denmark,Syrian Arab Rep.,2015,December,818
Denmark,Rwanda,2015,January,1
Denmark,Rwanda,2015,April,1
Denmark,Rwanda,2015,June,3
Denmark,El Salvador,2015,June,4
Denmark,United Rep. of Tanzania,2015,January,1
Denmark,United Rep. of Tanzania,2015,June,1
Denmark,Thailand,2015,January,2
Denmark,Thailand,2015,July,1
Denmark,Tajikistan,2015,December,2
Denmark,Turkmenistan,2015,February,3
Finland,Morocco,2015,October,9
Finland,Morocco,2015,November,10
Finland,Morocco,2015,December,14
Finland,Myanmar,2015,January,1
Finland,Myanmar,2015,April,1
Finland,Myanmar,2015,October,1
Finland,Myanmar,2015,November,1
Finland,Nepal,2015,January,1
Finland,Nepal,2015,April,1
Finland,Nepal,2015,August,1
Finland,Nepal,2015,November,45
Finland,Nepal,2015,December,24
Denmark,Tunisia,2015,January,4
Denmark,Tunisia,2015,February,4
Denmark,Tunisia,2015,March,9
Denmark,Tunisia,2015,April,13
Denmark,Tunisia,2015,May,6
Denmark,Tunisia,2015,June,2
Denmark,Tunisia,2015,July,5
Denmark,Tunisia,2015,August,2
Denmark,Tunisia,2015,September,2
Denmark,Tunisia,2015,October,2
Denmark,Tunisia,2015,November,1
Denmark,Tunisia,2015,December,3
Denmark,Malta,2015,July,1
Denmark,Myanmar,2015,March,1
